Player,Team,Age,Position,GP,DFGM,DFGA,DFG_PCT,FG_PCT,Season
Kyrie Irving,BOS,27,G,67,3.4,6.7,51.1,51.5,2018-19
Austin Rivers,HOU,26,G,75,3.5,6.7,52.5,50.6,2018-19
Mike Conley,MEM,31,G,70,3.4,6.6,51.8,50.9,2018-19
Joe Harris,BKN,27,F-G,76,3.5,6.6,52.3,51.7,2018-19
Rondae Hollis-Jefferson,BKN,24,F,59,3.6,6.6,53.8,52.6,2018-19
Nicolas Batum,CHA,30,F-G,74,3.4,6.6,51.5,51.8,2018-19
Dario Saric,MIN,25,F,80,3.2,6.6,48.6,52.4,2018-19
Eric Bledsoe,MIL,29,G,78,3.2,6.6,48.8,49.9,2018-19
Stephen Curry,GSW,31,G,69,3.5,6.5,52.7,50,2018-19
Ersan Ilyasova,MIL,32,F,67,3.3,6.5,51.1,52.8,2018-19
Josh Okogie,MIN,20,G,71,3.5,6.5,53.3,51.2,2018-19
Kent Bazemore,ATL,29,G,67,3.6,6.5,55,50.6,2018-19
Willy Hernangomez,CHA,25,C,58,3.6,6.5,56,52.1,2018-19
Trevor Ariza,WAS,33,F,68,3.9,6.5,60.3,52.4,2018-19
Kelly Oubre Jr.,PHX,23,F,69,3.5,6.5,54.6,52.1,2018-19
Taj Gibson,MIN,34,F,70,3.5,6.5,54.6,53.4,2018-19
Reggie Bullock Jr.,LAL,28,G-F,62,3.6,6.4,56.4,51.4,2018-19
Josh Jackson,PHX,22,F,79,3.3,6.4,51.1,51.8,2018-19
Jamal Murray,DEN,22,G,75,3.2,6.4,49.5,50.8,2018-19
Reggie Jackson,DET,29,G,82,3.8,6.4,58.7,51.3,2018-19
Dorian Finney-Smith,DAL,26,F,80,3.2,6.4,49.5,51.8,2018-19
Russell Westbrook,OKC,30,G,72,3.2,6.3,49.9,51.4,2018-19
Bojan Bogdanovic,IND,30,F,81,3.3,6.3,51.6,51.3,2018-19
Kelly Olynyk,MIA,28,F,79,3.3,6.3,51.3,51.9,2018-19
Tim Hardaway Jr.,DAL,27,G,64,3.4,6.3,53.6,52,2018-19
Garrett Temple,LAC,33,G-F,75,3.4,6.3,53.4,51.1,2018-19
Marvin Bagley III,SAC,20,F,62,3.5,6.3,55.8,53.5,2018-19
Harrison Barnes,SAC,27,F,77,3.5,6.3,54.7,53.5,2018-19
Cory Joseph,IND,27,G,82,3.2,6.3,50.7,50.5,2018-19
DeMar DeRozan,SAS,29,G,77,3.4,6.3,54.9,50.9,2018-19
Kevin Huerter,ATL,20,G,74,3.6,6.2,57.9,50.9,2018-19
Wesley Matthews,IND,32,G-F,69,3.2,6.2,51.7,51.7,2018-19
Marcus Morris Sr.,BOS,29,F,75,3.3,6.2,53.5,52.7,2018-19
Bogdan Bogdanovic,SAC,26,G,70,3.4,6.2,54.6,51.1,2018-19
Daniel Theis,BOS,27,F,66,3.1,6.1,51.1,52.4,2018-19
Spencer Dinwiddie,BKN,26,G,68,3.1,6.1,49.9,50.6,2018-19
Donovan Mitchell,UTA,22,G,75,3,6.1,48.3,50.1,2018-19
Jayson Tatum,BOS,21,F,79,3,6.1,49.9,51.5,2018-19
Evan Turner,POR,30,G-F,73,2.8,6.1,45.6,50.3,2018-19
Kawhi Leonard,TOR,28,F,60,3,6.1,48.5,51.9,2018-19
Bryn Forbes,SAS,25,G,82,3.4,6.1,55.7,50.4,2018-19
Jonathan Isaac,ORL,21,F,73,2.9,6,47.8,52.4,2018-19
Delon Wright,MEM,27,G,75,3.2,6,52.8,50.5,2018-19
Meyers Leonard,POR,27,F-C,60,3.5,6,58.1,52.8,2018-19
Maurice Harkless,POR,26,F,60,3.1,6,51.7,51.2,2018-19
Michael Kidd-Gilchrist,CHA,25,F,62,2.8,6,47,52.4,2018-19
Eric Gordon,HOU,30,G,67,3,6,50.6,51.1,2018-19
Davis Bertans,SAS,26,F,76,3,6,51.1,51.7,2018-19
Emmanuel Mudiay,NYK,23,G,58,3.2,5.9,54.7,51.7,2018-19
Jae Crowder,UTA,28,F,78,2.7,5.8,47.1,51.9,2018-19
Terrance Ferguson,OKC,21,G,73,3,5.8,50.6,50.7,2018-19
Thon Maker,DET,22,F,64,3,5.8,51.6,52.6,2018-19
Bruce Brown,DET,22,G,73,2.7,5.8,46.6,51,2018-19
T.J. McConnell,PHI,27,G,73,3,5.8,50.8,49.3,2018-19
Landry Shamet,LAC,22,G,76,3.1,5.8,54,50.6,2018-19
Cheick Diallo,NOP,22,F,64,2.9,5.8,50.9,52.8,2018-19
Khris Middleton,MIL,27,F,77,2.9,5.7,49.8,51.2,2018-19
Miles Bridges,CHA,21,F,79,3.2,5.7,55.9,51.8,2018-19
DeAndre' Bembry,ATL,24,F,82,3.2,5.7,55.6,50.5,2018-19
Zach LaVine,CHI,24,G,61,3,5.7,52.6,51.5,2018-19
Zaza Pachulia,DET,35,C,67,3.1,5.7,55,53.1,2018-19
Rodions Kurucs,BKN,21,F,62,2.7,5.7,48.1,52.5,2018-19
Jared Dudley,BKN,33,F,59,2.7,5.7,47.6,52.2,2018-19
JJ Redick,PHI,35,G,73,3,5.6,53.4,50.3,2018-19
Darius Miller,NOP,29,F,69,2.8,5.6,49.4,50.9,2018-19
Nerlens Noel,OKC,25,F-C,76,2.8,5.6,50,53.3,2018-19
DeMarre Carroll,BKN,32,F,67,2.8,5.5,50,52.7,2018-19
Jeremy Lin,TOR,30,G,74,3,5.5,53.5,49.8,2018-19
Jaylen Brown,BOS,22,G,74,3,5.5,53.8,51.4,2018-19
D.J. Augustin,ORL,31,G,79,3.2,5.5,57.9,50.3,2018-19
Jalen Brunson,DAL,22,G,68,3.1,5.5,55.6,50.2,2018-19
Damyean Dotson,NYK,25,G,72,3.1,5.5,55.7,51.5,2018-19
Rodney McGruder,LAC,27,F-G,64,2.7,5.5,48.6,50.8,2018-19
Ryan Arcidiacono,CHI,25,G,79,2.9,5.5,53.7,50.4,2018-19
Kentavious Caldwell-Pope,LAL,26,G,82,3.1,5.4,57.5,51.3,2018-19
Rudy Gay,SAS,32,F,69,2.8,5.4,50.9,52.5,2018-19
Jordan Clarkson,CLE,27,G,81,2.7,5.3,51.5,50.1,2018-19
Gorgui Dieng,MIN,29,C,75,2.9,5.3,53.9,53.7,2018-19
Allonzo Trier,NYK,23,G,63,3.1,5.3,59.3,51.2,2018-19
Royce O'Neale,UTA,26,F,80,2.8,5.3,52.6,50.5,2018-19
Shaquille Harrison,CHI,25,G,71,2.7,5.3,50.7,50.5,2018-19
James Ennis III,PHI,28,F,58,3.1,5.3,58.5,51.7,2018-19
Patty Mills,SAS,30,G,82,2.8,5.2,53.4,50.3,2018-19
Terry Rozier,BOS,25,G,79,2.6,5.2,50.6,49.8,2018-19
Marcus Smart,BOS,25,G,80,2.7,5.2,52.3,51.2,2018-19
Terrence Ross,ORL,28,G-F,79,2.9,5.2,55.5,50.6,2018-19
Kevin Knox II,NYK,19,F,74,2.8,5.1,54.2,51.8,2018-19
Pat Connaughton,MIL,26,G,60,2.4,5.1,46.3,50.1,2018-19
Alec Burks,SAC,27,G,63,2.9,5.1,57.5,52.1,2018-19
Darren Collison,IND,31,G,76,2.8,5.1,53.9,50.6,2018-19
Rodney Hood,POR,26,G,72,2.8,5.1,54.5,50.9,2018-19
Jordan Bell,GSW,24,F,65,2.6,5,52.1,51.8,2018-19
Andre Iguodala,GSW,35,F-G,67,2.5,5,49.8,52.3,2018-19
Tyus Jones,MIN,23,G,67,2.6,5,52.1,50.1,2018-19
Iman Shumpert,HOU,29,G,61,2.9,5,59.3,51.6,2018-19
Langston Galloway,DET,27,G,79,2.4,4.9,49.4,50.1,2018-19
Trey Lyles,DEN,23,F,63,2.4,4.9,49,52.1,2018-19
Justin Jackson,DAL,24,F,80,2.6,4.9,54.2,51.5,2018-19
Juancho Hernangomez,DEN,23,F,68,2.4,4.8,48.9,51.9,2018-19
Harry Giles III,SAC,21,F-C,58,2.5,4.8,51.3,53.2,2018-19
Torrey Craig,DEN,28,F,72,2.4,4.8,51.2,51.5,2018-19
Gordon Hayward,BOS,29,F,71,2.3,4.8,48.8,51.4,2018-19
Marco Belinelli,SAS,33,G-F,79,2.4,4.8,51.5,50.4,2018-19
Dwyane Wade,MIA,37,G,72,2.4,4.7,51,51.5,2018-19
Lou Williams,LAC,32,G,75,2.5,4.7,53.1,50.7,2018-19
Malik Beasley,DEN,22,G,81,2.6,4.5,57.7,51.3,2018-19
Wes Iwundu,ORL,24,F,68,1.9,4.4,43.1,50.1,2018-19
Monte Morris,DEN,24,G,82,2.4,4.4,53.9,50.8,2018-19
OG Anunoby,TOR,21,F,67,2.3,4.3,52.4,51.6,2018-19
Stanley Johnson,NOP,23,F,63,2.2,4.3,51.1,51.5,2018-19
Gerald Green,HOU,33,G-F,72,2.3,4.2,54.8,50.6,2018-19
Anthony Tolliver,MIN,34,F,59,2,4.2,47.8,51.9,2018-19
Jonas Jerebko,GSW,32,F,70,2.1,4.2,50.8,50.9,2018-19
JaMychal Green,LAC,29,F,65,2.1,4.2,51.1,52.2,2018-19
Kyle Korver,UTA,38,G-F,69,2.1,4.2,51,50.6,2018-19
Seth Curry,POR,28,G,73,2.1,4.1,51.7,50,2018-19
Jake Layman,POR,25,F,69,2.2,4.1,53.9,50.5,2018-19
Tyreke Evans,IND,29,G,69,1.9,4.1,47.3,50.5,2018-19
Luke Kennard,DET,23,G,62,2.2,4,55,50.1,2018-19
Patrick Patterson,OKC,30,F,60,1.9,4,48.3,52.8,2018-19
Norman Powell,TOR,26,F-G,59,1.9,3.9,48.5,50.8,2018-19
Mike Scott,PHI,30,F,78,1.9,3.9,49,51.4,2018-19
Wayne Selden,CHI,24,G-F,72,2,3.8,51.8,51.4,2018-19
Quinn Cook,GSW,26,G,68,2.2,3.8,57.6,49.6,2018-19
Tony Snell,MIL,27,G,73,1.9,3.7,50.2,50.6,2018-19
Doug McDermott,IND,27,F,77,1.9,3.6,51.6,50.1,2018-19
Dante Cunningham,SAS,32,F,59,1.9,3.5,54.9,53,2018-19
Vince Carter,ATL,42,F-G,76,1.8,3.4,52.3,52,2018-19
Yogi Ferrell,SAC,26,G,66,1.7,3.3,51.2,49.1,2018-19
Shaun Livingston,GSW,33,G,64,1.6,3.2,48.3,51.2,2018-19
Malik Monk,CHA,21,G,68,1.8,3.2,56.2,49.8,2018-19
Alfonzo McKinnie,GSW,26,F,69,1.8,3.1,56.9,51.9,2018-19
Nik Stauskas,CLE,25,G,68,1.5,3.1,49,49.9,2018-19
Devin Harris,DAL,36,G,62,1.6,3,53.7,50.8,2018-19
Jamal Crawford,PHX,39,G,59,1.9,3,63.1,51.2,2018-19
Lance Stephenson,LAL,28,G,65,1.6,2.9,56.8,51.1,2018-19
Nikola Jokic,DEN,23,C,75,8.1,14.6,55.5,52.4,2017-18
Joel Embiid,PHI,24,C,62,6.4,14.5,44.4,52,2017-18
Karl-Anthony Towns,MIN,22,C,82,7.1,14.1,50,52.2,2017-18
Jusuf Nurkic,POR,23,C,79,6.6,13.3,49.5,52.3,2017-18
Steven Adams,OKC,24,C,75,6.5,13.1,49.8,52.4,2017-18
Al Horford,BOS,32,F-C,69,5.7,13.1,43.7,51.1,2017-18
Anthony Davis,NOP,25,F-C,75,5.7,12.9,44.5,51.4,2017-18
Myles Turner,IND,22,C,65,6.2,12.8,48.8,52.6,2017-18
Clint Capela,HOU,24,C,73,6.2,12.7,48.5,51.7,2017-18
Andre Drummond,DET,24,C,78,6.6,12.7,52,52.7,2017-18
Jonas Valanciunas,TOR,26,C,77,5.8,12.5,46.6,52,2017-18
LaMarcus Aldridge,SAS,32,F,75,5.7,12.5,45.6,51.6,2017-18
Robin Lopez,CHI,30,C,64,6.3,12.3,51.2,52.3,2017-18
Dwight Howard,CHA,32,C,80,5.9,12.2,48.7,52.1,2017-18
DeAndre Jordan,LAC,29,C,77,5.8,12.1,47.6,52.1,2017-18
Marc Gasol,MEM,33,C,73,5.5,11.8,46.5,52.4,2017-18
Enes Freedom,NYK,26,C,70,5.7,11.2,50.6,52,2017-18
John Henson,MIL,27,C,75,5.6,10.9,51.4,51.9,2017-18
Brook Lopez,LAL,30,C,74,5.2,10.9,47.6,51.6,2017-18
Marcin Gortat,WAS,34,C,82,5.5,10.8,50.6,52.3,2017-18
Jarrett Allen,BKN,20,C,70,5.1,10.8,47.5,51.7,2017-18
Pau Gasol,SAS,37,C,77,4.9,10.5,46.7,51.4,2017-18
Derrick Favors,UTA,26,F-C,76,4.8,10.2,47.2,51.8,2017-18
Draymond Green,GSW,28,F,70,4.8,10,47.4,51.7,2017-18
Kevin Love,CLE,29,C-F,59,5.4,10,54,52.1,2017-18
Alex Len,PHX,25,C,69,4.5,9.8,46.1,52.2,2017-18
Jrue Holiday,NOP,28,G,81,4.9,9.7,50.6,50.4,2017-18
Kemba Walker,CHA,28,G,79,4.9,9.7,50.7,49.7,2017-18
John Collins,ATL,20,F-C,73,4.6,9.6,47.9,52.5,2017-18
Blake Griffin,DET,29,F,58,4.7,9.6,49,51.8,2017-18
Dirk Nowitzki,DAL,40,C-F,77,4.7,9.4,49.9,52.3,2017-18
Jakob Poeltl,TOR,22,C,82,4.4,9.4,46.6,51.3,2017-18
Domantas Sabonis,IND,22,C-F,74,4.7,9.4,49.9,51.8,2017-18
Rondae Hollis-Jefferson,BKN,23,F,66,4.9,9.2,53,51.3,2017-18
Taj Gibson,MIN,33,F,82,4.6,9.1,51.1,51.9,2017-18
James Harden,HOU,28,G,71,4.7,9,52.3,51.1,2017-18
Tobias Harris,LAC,25,F,80,4.7,9,52.1,51.7,2017-18
Tyler Zeller,MIL,28,C,64,4.5,8.9,50.3,51.5,2017-18
Al-Farouq Aminu,POR,27,F,69,4.4,8.9,49.4,52.4,2017-18
Thaddeus Young,IND,30,F,81,4.6,8.7,52.6,51.9,2017-18
Aron Baynes,BOS,31,C,78,4.1,8.6,47.9,51.8,2017-18
Dewayne Dedmon,ATL,28,C,61,4.3,8.6,50.2,52.2,2017-18
Kelly Olynyk,MIA,27,F-C,75,4.5,8.6,52.8,51.3,2017-18
Julius Randle,LAL,23,F-C,82,4.1,8.6,48.2,51.5,2017-18
Dragan Bender,PHX,20,F,82,4.2,8.6,48.7,51.7,2017-18
Mason Plumlee,DEN,28,C-F,74,4,8.4,47.1,51.9,2017-18
Dario Saric,PHI,24,F,76,4.3,8.4,51.7,51,2017-18
Lauri Markkanen,CHI,21,F,68,4.4,8.4,52.8,50.8,2017-18
Zach Randolph,SAC,36,F,59,4.8,8.2,58.1,52.9,2017-18
Andrew Wiggins,MIN,23,F,82,4.3,8.2,52.7,51,2017-18
Giannis Antetokounmpo,MIL,23,F,74,3.7,8.2,45,51.7,2017-18
Kyle Lowry,TOR,32,G,78,4,8.2,49.4,49.6,2017-18
Paul George,OKC,28,F,78,4.5,8.2,54.7,51.7,2017-18
Kentavious Caldwell-Pope,LAL,25,G,73,4.7,8.1,57.5,50.5,2017-18
DeMarre Carroll,BKN,31,F,71,3.9,8.1,48.4,51.4,2017-18
Serge Ibaka,TOR,28,F-C,76,4,8.1,50.1,50.8,2017-18
Kevin Durant,GSW,29,F,68,3.8,8,47.1,51.4,2017-18
CJ McCollum,POR,26,G,80,3.7,8,46.3,49.7,2017-18
Josh Richardson,MIA,24,F,80,3.6,7.9,46,49.7,2017-18
Thon Maker,MIL,21,C-F,71,4.1,7.9,52.3,52.5,2017-18
Willie Cauley-Stein,SAC,24,C,73,3.9,7.8,50.4,53.3,2017-18
Robert Covington,PHI,27,F,79,4,7.8,51.3,50.6,2017-18
Kyle O'Quinn,NYK,28,C-F,76,3.8,7.8,49.6,52.2,2017-18
Jamal Murray,DEN,21,G,81,4.4,7.7,56.9,49.9,2017-18
Bismack Biyombo,ORL,25,C,81,3.7,7.7,48.6,51.5,2017-18
Ed Davis,POR,29,F-C,78,3.7,7.7,47.8,52.2,2017-18
Elfrid Payton,PHX,24,G,63,4.1,7.7,54.1,50.3,2017-18
Danny Green,SAS,31,G-F,70,3.9,7.6,50.5,50.9,2017-18
Carmelo Anthony,OKC,34,F,76,4.1,7.6,53.5,52,2017-18
Larry Nance Jr.,CLE,25,F,66,4.1,7.6,53.3,52.5,2017-18
Khris Middleton,MIL,26,F,81,4,7.6,52.6,50.9,2017-18
Ersan Ilyasova,PHI,31,F,69,3.6,7.6,48.1,51,2017-18
Klay Thompson,GSW,28,G,73,3.7,7.6,48.3,50.4,2017-18
Markieff Morris,WAS,28,F,73,3.8,7.5,50.5,51.7,2017-18
Ben Simmons,PHI,21,G-F,80,3.6,7.5,47.8,51.3,2017-18
Kyle Kuzma,LAL,22,F,77,3.6,7.5,47.6,50.9,2017-18
Eric Bledsoe,MIL,28,G,74,3.6,7.3,49.6,49.7,2017-18
Austin Rivers,LAC,25,G,61,3.9,7.3,52.7,50.5,2017-18
LeBron James,CLE,33,F-G,82,3.6,7.3,48.6,51,2017-18
Jimmy Butler,MIN,28,G,59,3.9,7.3,53.2,51.2,2017-18
Jeff Teague,MIN,30,G,70,4,7.3,55.5,50.1,2017-18
Bradley Beal,WAS,25,G,82,3.9,7.2,53.4,50.2,2017-18
Dennis Schroder,ATL,24,G,66,3.9,7.2,54.5,50,2017-18
Damian Lillard,POR,27,G,73,3.3,7.1,46.1,48.9,2017-18
Justin Holiday,CHI,29,G-F,72,3.6,7.1,50.6,50.4,2017-18
Spencer Dinwiddie,BKN,25,G,78,3.6,7.1,50.8,49.8,2017-18
Ricky Rubio,UTA,27,G,76,3.7,7.1,51.3,49.7,2017-18
Dillon Brooks,MEM,22,F-G,82,3.7,7.1,52.5,50.5,2017-18
Ryan Anderson,HOU,30,F,64,3.3,7.1,45.8,50.1,2017-18
Taurean Prince,ATL,24,F,81,3.7,7.1,53,51.9,2017-18
Bojan Bogdanovic,IND,29,F-G,80,3.8,7,54.4,51.1,2017-18
Kosta Koufos,SAC,29,C,71,3.3,7,46.8,53.1,2017-18
Zaza Pachulia,GSW,34,C,69,3.6,7,51.4,52.1,2017-18
Goran Dragic,MIA,32,G,74,3.1,7,44.2,49.4,2017-18
Tyler Johnson,MIA,26,G,71,3.7,7,53.1,49.7,2017-18
Dante Cunningham,BKN,31,F,73,3.6,6.9,52.1,50.9,2017-18
E'Twaun Moore,NOP,29,F-G,82,3.4,6.9,49,50.1,2017-18
Joe Ingles,UTA,30,F,81,3.5,6.9,51.2,50.7,2017-18
Brandon Ingram,LAL,20,F-G,59,3.5,6.8,50.5,51.3,2017-18
Victor Oladipo,IND,26,G,75,3.5,6.8,51.5,50,2017-18
Harrison Barnes,DAL,26,F,77,3.3,6.8,48.7,51.4,2017-18
Otto Porter Jr.,WAS,25,F,76,3.6,6.8,52.4,50.5,2017-18
Marquese Chriss,PHX,20,F,72,3.2,6.8,47.4,51.4,2017-18
P.J. Tucker,HOU,33,F,81,3.7,6.8,55,51.2,2017-18
Michael Kidd-Gilchrist,CHA,24,F,73,3.5,6.8,51.3,51,2017-18
Josh Hart,LAL,23,G,63,3.4,6.7,50.9,50.7,2017-18
Caris LeVert,BKN,23,G-F,69,3.5,6.7,52.4,50.2,2017-18
Frank Kaminsky,CHA,25,F-C,79,3.6,6.7,53.3,50.7,2017-18
Amir Johnson,PHI,31,C-F,74,3,6.7,44.5,51.6,2017-18
James Johnson,MIA,31,F,71,3.1,6.6,46.7,51.4,2017-18
Jeff Green,CLE,31,F,78,3.4,6.6,52,51.1,2017-18
Marvin Williams,CHA,32,F,77,3.4,6.6,52.2,51.4,2017-18
Donovan Mitchell,UTA,21,G,78,3.1,6.6,47.3,50.2,2017-18
Russell Westbrook,OKC,29,G,78,3.6,6.6,54.5,51.1,2017-18
Quincy Acy,BKN,27,F,67,3.4,6.5,51.4,51.3,2017-18
Justise Winslow,MIA,22,F-G,67,3.2,6.4,50.1,50.4,2017-18
Ish Smith,DET,29,G,82,3.2,6.4,49.7,49.9,2017-18
Wilson Chandler,DEN,31,F,74,3.2,6.4,49.8,51.1,2017-18
Gorgui Dieng,MIN,28,C,79,3.5,6.4,55,51.9,2017-18
Jaylen Brown,BOS,21,G-F,67,3.1,6.4,48.8,50.5,2017-18
Trevor Ariza,HOU,33,F-G,65,3.8,6.3,60,51.1,2017-18
Will Barton,DEN,27,F-G,81,3.6,6.3,56,50.4,2017-18
Evan Turner,POR,29,F-G,79,3,6.3,48.1,50.4,2017-18
Allen Crabbe,BKN,26,G-F,73,2.9,6.3,45.6,49.6,2017-18
Tony Snell,MIL,26,G,74,3.2,6.3,51.2,49.7,2017-18
Jae Crowder,UTA,27,F,80,3.1,6.3,49.3,50.3,2017-18
Josh Jackson,PHX,21,G-F,77,3.5,6.3,55.1,50.8,2017-18
Bam Adebayo,MIA,20,C-F,67,2.9,6.3,46.7,51.6,2017-18
Cory Joseph,IND,26,G,82,3.4,6.3,54.5,49.6,2017-18
Luc Mbah a Moute,HOU,31,F,60,3,6.3,48.1,51.4,2017-18
Dennis Smith Jr.,DAL,20,G,69,3.5,6.3,56.1,50.2,2017-18
Montrezl Harrell,LAC,24,F-C,74,3,6.2,47.8,51.7,2017-18
Anthony Tolliver,DET,33,F,79,2.9,6.2,45.9,51.2,2017-18
Kent Bazemore,ATL,28,G,64,3.3,6.2,52.3,50.6,2017-18
Dwight Powell,DAL,26,C-F,78,3,6.2,48.5,51.4,2017-18
Buddy Hield,SAC,25,G,80,3.3,6.1,54.2,49.8,2017-18
Skal Labissiere,SAC,22,F-C,59,3,6.1,49.9,52.3,2017-18
Maxi Kleber,DAL,26,F,67,3.1,6.1,51.5,51.3,2017-18
Trey Lyles,DEN,22,F,66,2.9,6,48.7,50.9,2017-18
Wesley Matthews,DAL,31,G-F,63,3.4,6,56.1,50.8,2017-18
Daniel Theis,BOS,26,F-C,59,2.6,6,43.9,51.5,2017-18
Mario Hezonja,ORL,23,F-G,73,3.1,6,51.3,50.8,2017-18
Jonathon Simmons,ORL,28,F,68,3.2,6,53.9,50.4,2017-18
Yogi Ferrell,DAL,25,G,82,3.4,6,56.8,50.2,2017-18
Jarell Martin,MEM,24,F,72,3,6,50.1,50.7,2017-18
Courtney Lee,NYK,32,G,75,3.2,5.9,54.2,50.6,2017-18
Lou Williams,LAC,31,G,79,3,5.9,51.2,50.4,2017-18
JR Smith,CLE,32,G-F,80,3.6,5.9,61.6,50.9,2017-18
David West,GSW,37,F,73,2.6,5.9,45,51.2,2017-18
Pascal Siakam,TOR,24,F,81,2.8,5.9,48.2,50.6,2017-18
Andre Iguodala,GSW,34,F-G,64,2.9,5.8,49.7,50.6,2017-18
Bobby Portis,CHI,23,F,73,3.1,5.8,54.1,51.8,2017-18
T.J. Warren,PHX,24,F,65,2.6,5.8,45.9,50.2,2017-18
Nemanja Bjelica,MIN,30,F,66,2.9,5.8,50,50.8,2017-18
Ian Mahinmi,WAS,31,C,77,2.9,5.7,50.8,52.1,2017-18
Dejounte Murray,SAS,21,G,79,3,5.7,51.4,51,2017-18
De'Aaron Fox,SAC,20,G,72,3.1,5.7,53.9,49.5,2017-18
Stanley Johnson,DET,22,F,69,2.8,5.7,49.2,51.5,2017-18
Terry Rozier,BOS,24,G,77,2.9,5.7,50.8,49.7,2017-18
T.J. McConnell,PHI,26,G,75,2.4,5.7,42.9,49.1,2017-18
Kevon Looney,GSW,22,F,62,2.5,5.7,43.6,51.4,2017-18
Jarrett Jack,NYK,34,G,61,2.9,5.7,51.3,50.4,2017-18
DeMar DeRozan,TOR,28,G,80,2.7,5.7,48,50.1,2017-18
Kelly Oubre Jr.,WAS,22,F,81,3.1,5.7,55.6,50.2,2017-18
Jerami Grant,OKC,24,F,80,2.7,5.7,48,51.6,2017-18
Kyle Anderson,SAS,24,F,74,2.9,5.6,51.8,51.6,2017-18
Reggie Bullock Jr.,DET,27,G-F,61,3,5.6,53.5,50.4,2017-18
Shabazz Napier,POR,26,G,73,2.8,5.6,49.4,49,2017-18
Eric Gordon,HOU,29,G,68,2.9,5.6,51.6,50.3,2017-18
Salah Mejri,DAL,32,C,59,2.6,5.6,47.1,52.5,2017-18
Rajon Rondo,NOP,32,G,64,3,5.5,54.1,49.8,2017-18
Joe Harris,BKN,26,F-G,77,2.7,5.5,49.1,49.8,2017-18
Nicolas Batum,CHA,29,G-F,64,2.9,5.5,53.4,50.5,2017-18
Darren Collison,IND,30,G,69,3,5.5,54.4,49.9,2017-18
JJ Redick,PHI,34,G-F,69,2.7,5.5,48.8,50,2017-18
Gary Harris,DEN,23,G,67,2.9,5.5,53.3,50.3,2017-18
Tyler Ulis,PHX,22,G,70,3.1,5.4,57.9,49.7,2017-18
Deyonta Davis,MEM,21,C-F,62,2.8,5.4,51.9,51.8,2017-18
David Nwaba,CHI,25,F,70,3.1,5.4,57.7,50.5,2017-18
Michael Beasley,NYK,29,F,71,2.7,5.4,50.7,51.6,2017-18
Jordan Clarkson,CLE,26,G,81,2.8,5.4,51.8,49.9,2017-18
Patty Mills,SAS,29,G,82,2.9,5.3,53.7,50.1,2017-18
Tomas Satoransky,WAS,26,G-F,70,2.7,5.3,49.9,49.6,2017-18
Zach Collins,POR,20,C-F,64,2.3,5.3,44.4,50.3,2017-18
Ekpe Udoh,UTA,31,C-F,59,2.4,5.3,44.7,51.6,2017-18
Kyle Korver,CLE,37,G,73,2.9,5.3,54.3,49.9,2017-18
Fred VanVleet,TOR,24,G,76,2.5,5.2,47,49.4,2017-18
Shelvin Mack,ORL,28,G,64,2.7,5.2,51.8,49.1,2017-18
George Hill,CLE,32,G,67,2.7,5.2,51.9,50.7,2017-18
Bogdan Bogdanovic,SAC,25,G,78,2.6,5.2,51.2,50.9,2017-18
Delon Wright,TOR,26,G,69,2.3,5.2,44.7,49.4,2017-18
Jayson Tatum,BOS,20,F,77,2.5,5.1,48.1,50.7,2017-18
D.J. Augustin,ORL,30,G,74,2.8,5.1,55.1,49.5,2017-18
Darius Miller,NOP,28,F,80,2.5,5.1,49.5,50.4,2017-18
J.J. Barea,DAL,34,G,69,2.8,5.1,55.7,49.9,2017-18
Denzel Valentine,CHI,24,F,77,2.8,5.1,54.4,50.9,2017-18
Wesley Johnson,LAC,30,F-G,71,2.5,5.1,49.9,51.1,2017-18
Jeremy Lamb,CHA,26,G,79,2.6,5,50.9,49,2017-18
Garrett Temple,SAC,32,F-G,65,2.5,5,50.9,50.5,2017-18
Davis Bertans,SAS,25,C-F,68,2.3,4.9,46.7,51.2,2017-18
Eric Moreland,DET,26,F-C,65,2.5,4.9,51.7,52.9,2017-18
Trevor Booker,IND,30,F,67,2.6,4.9,52.7,51.1,2017-18
Frank Ntilikina,NYK,19,G,77,2.4,4.9,49.2,49.7,2017-18
Rodney Hood,CLE,25,G,60,2.6,4.9,53.8,50.9,2017-18
Jerian Grant,CHI,25,G,73,2.4,4.7,51,50,2017-18
Sindarius Thornwell,LAC,23,G,65,2.4,4.7,52,50.5,2017-18
OG Anunoby,TOR,20,F,74,2.3,4.7,49.4,51.1,2017-18
Dwyane Wade,MIA,36,G,67,2.3,4.6,48.9,50.3,2017-18
Wayne Ellington,MIA,30,G,76,2.4,4.6,52.3,50,2017-18
James Ennis III,DET,27,F,72,2.4,4.6,51.8,51.2,2017-18
Troy Daniels,PHX,26,G,77,2.5,4.6,55.4,50.6,2017-18
Maurice Harkless,POR,25,F,58,2.2,4.5,47.9,50.9,2017-18
JaVale McGee,GSW,30,C,64,2.1,4.5,47.2,51.2,2017-18
Patrick Patterson,OKC,29,F,79,2.2,4.5,49.3,51.9,2017-18
Mike Scott,WAS,29,F,76,2.2,4.4,49.9,50.6,2017-18
Tyus Jones,MIN,22,G,82,2.5,4.4,56.7,48.7,2017-18
Emmanuel Mudiay,NYK,22,G,61,2.3,4.4,51.7,50,2017-18
Justin Jackson,SAC,23,F,67,2.4,4.3,55.3,50.8,2017-18
